link,headline,category,short_description,authors,date,combined_text
https://www.huffingtonpost.com/entry/daily-meditation-cut-through-doubt_us_57d09e7ce4b03d2d45984745,Daily Meditation: Cut Through Doubt,RELIGION,"We all need help maintaining our personal spiritual practice. We hope that these Daily Meditations, prayers and mindful awareness",Antonia Blumberg,2016-09-08,"Daily Meditation: Cut Through Doubt We all need help maintaining our personal spiritual practice. We hope that these Daily Meditations, prayers and mindful awareness Antonia Blumberg"
https://www.huffingtonpost.com/entry/daily-meditation-how-to-say-sorry_us_5784296ee4b07c356cfe4438,Daily Meditation: How To Say Sorry,RELIGION,"We all need help maintaining our personal spiritual practice. We hope that these Daily Meditations, prayers and mindful awareness",Antonia Blumberg,2016-07-12,"Daily Meditation: How To Say Sorry We all need help maintaining our personal spiritual practice. We hope that these Daily Meditations, prayers and mindful awareness Antonia Blumberg"
https://www.huffingtonpost.com/entry/gingrich-is-mistaken-on-shariah-deportations_us_578a3278e4b0b107a2411549,Gingrich Is Mistaken On Shariah Deportations,RELIGION,"Newt Gingrich, who holds a Ph.D. in European History and is thus a presumptively educated man, has delivered yet another","Liaquat Ali Khan, ContributorFounder, Legal Scholar Academy, Kansas",2016-07-16,"Gingrich Is Mistaken On Shariah Deportations Newt Gingrich, who holds a Ph.D. in European History and is thus a presumptively educated man, has delivered yet another Liaquat Ali Khan, ContributorFounder, Legal Scholar Academy, Kansas"
https://www.huffingtonpost.com/entry/science-its-a-girl-thing_us_5baeaf70e4b014374e2da62f,"'Science: It's A Girl Thing!' VIDEO By EU Commission Promotes STEM For Women, Sparks Outcry",SCIENCE,"""This campaign will show women and girls that science does not just mean old men in white coats,"" Maire Geoghegan-Quinn, the",,2012-06-23,"'Science: It's A Girl Thing!' VIDEO By EU Commission Promotes STEM For Women, Sparks Outcry ""This campaign will show women and girls that science does not just mean old men in white coats,"" Maire Geoghegan-Quinn, the "
https://www.huffingtonpost.com/entry/rosetta-comet-exploring-spacecraft_us_5baeaa06e4b014374e2d49cd,"Rosetta, Comet-Exploring Spacecraft, To Touch Down In 2014 (VIDEO)",SCIENCE,The video above offers a visualization of what's expected during Rosetta's and Philae's groundbreaking trip. Scientists believe,Rebecca Searles,2012-02-04,"Rosetta, Comet-Exploring Spacecraft, To Touch Down In 2014 (VIDEO) The video above offers a visualization of what's expected during Rosetta's and Philae's groundbreaking trip. Scientists believe Rebecca Searles"
https://www.huffingtonpost.com/entry/thanksgiving-and-politica_b_6203734.html,Thanksgiving and Political Correctness,RELIGION,"Thanksgiving has been celebrated by Native Americans, Christians, Jews and whoever else wants to since 1621, and I firmly believe we should continue unapologetically to celebrate giving thanks to God Almighty for our many blessings.","William B. Bradshaw, ContributorAuthor",2014-11-22,"Thanksgiving and Political Correctness Thanksgiving has been celebrated by Native Americans, Christians, Jews and whoever else wants to since 1621, and I firmly believe we should continue unapologetically to celebrate giving thanks to God Almighty for our many blessings. William B. Bradshaw, ContributorAuthor"
https://www.huffingtonpost.com/entry/the-hunting-ground-stop-victim-blaming-and-end-campus-rape_b_6943488.html,The Hunting Ground: Stop Victim Blaming and End Campus Rape,RELIGION,"I believe the two most basic religious questions are: ""What can I trust?"" and ""Am I alone?""  The immoral failure of schools of higher learning to be a place students can trust is, in the broadest sense, a betrayal of this religious value.","Rev. Dr. Susan Brooks Thistlethwaite, ContributorProfessor of Theology, Chicago Theological Seminary",2015-03-26,"The Hunting Ground: Stop Victim Blaming and End Campus Rape I believe the two most basic religious questions are: ""What can I trust?"" and ""Am I alone?""  The immoral failure of schools of higher learning to be a place students can trust is, in the broadest sense, a betrayal of this religious value. Rev. Dr. Susan Brooks Thistlethwaite, ContributorProfessor of Theology, Chicago Theological Seminary"
https://www.huffingtonpost.com/entry/friday-talking-points-pardon-me_us_59729b8ce4b06b511b02c372,Friday Talking Points -- Pardon Me?,POLITICS,"We awoke to the breaking news that spinmeister Sean Spicer is out, and Sarah Huckabee Sanders is in as White House press","Chris Weigant, ContributorChris Weigant is a political commentator.",2017-07-22,"Friday Talking Points -- Pardon Me? We awoke to the breaking news that spinmeister Sean Spicer is out, and Sarah Huckabee Sanders is in as White House press Chris Weigant, ContributorChris Weigant is a political commentator."
https://www.huffingtonpost.com/entry/dakota-access-pipeline-standing-rock_us_58432f81e4b09e21702ef519,Dakota Access Pipeline Protesters Hunker Down For Winter At Standing Rock,POLITICS,"Protesters have been ordered to evacuate by Monday, but many are resolved to stay and protect the sacred land.","Ernest Scheyder and Terray Sylvester, Reuters",2016-12-03,"Dakota Access Pipeline Protesters Hunker Down For Winter At Standing Rock Protesters have been ordered to evacuate by Monday, but many are resolved to stay and protect the sacred land. Ernest Scheyder and Terray Sylvester, Reuters"
https://www.huffingtonpost.com/entry/scientists-trapped-by-polar-bears_us_57d8d66de4b0aa4b722d658b,Polar Bears Trap Team Of Scientists Inside Remote Weather Station In Russia,SCIENCE,"“The bears live in the Arctic, you know ― we can’t ban them from hanging around.""",Ed Mazza,2016-09-14,"Polar Bears Trap Team Of Scientists Inside Remote Weather Station In Russia “The bears live in the Arctic, you know ― we can’t ban them from hanging around."" Ed Mazza"
https://www.huffingtonpost.com/entry/trump-comey-investigation-phone-call_us_591e39b8e4b094cdba52b21c,Trump Asked Comey When Feds Would Say He Wasn't Under Investigation,POLITICS,"The former FBI director saw it as his job to protect the bureau from ""interferences from a group of people he did not regard as honorable.""",Nick Visser,2017-05-19,"Trump Asked Comey When Feds Would Say He Wasn't Under Investigation The former FBI director saw it as his job to protect the bureau from ""interferences from a group of people he did not regard as honorable."" Nick Visser"
https://www.huffingtonpost.com/entry/dwarf-galaxy-crater-2_us_57110c70e4b06f35cb6f5d5f,Elusive Dwarf Galaxy Found Orbiting Our Milky Way,SCIENCE,"It's the fourth largest circling our Milky Way, astronomers say.",Jacqueline Howard,2016-04-16,"Elusive Dwarf Galaxy Found Orbiting Our Milky Way It's the fourth largest circling our Milky Way, astronomers say. Jacqueline Howard"
https://www.huffingtonpost.com/entry/elizabeth-warren-private-insurance-families-usa_us_5a6a0d00e4b01fbbefafbaf0,Elizabeth Warren Lays Out Plan To Hold Health Insurers Accountable,POLITICS,"“Private insurance companies are failing the American people,” the senator said on Thursday.",Daniel Marans,2018-01-25,"Elizabeth Warren Lays Out Plan To Hold Health Insurers Accountable “Private insurance companies are failing the American people,” the senator said on Thursday. Daniel Marans"
https://www.huffingtonpost.com/entry/tim-peake-astronaut-london-marathon_us_56617482e4b079b2818e2378,This Astronaut Is Going To Run The London Marathon In Space,SCIENCE,"Tim Peake will attempt the course virtually as he orbits the Earth at about 17,000 miles per hour.",Lee Moran,2015-12-04,"This Astronaut Is Going To Run The London Marathon In Space Tim Peake will attempt the course virtually as he orbits the Earth at about 17,000 miles per hour. Lee Moran"
https://www.huffingtonpost.com/entry/stein-to-pursue-pennsylvania-recount-petition-in-federal-court_us_58441a96e4b0c68e048167e2,Green Party's Stein To Pursue Pennsylvania Recount Petition In Federal Court,POLITICS,"“The Stein campaign will continue to fight for a statewide recount.""",,2016-12-04,"Green Party's Stein To Pursue Pennsylvania Recount Petition In Federal Court “The Stein campaign will continue to fight for a statewide recount."" "
https://www.huffingtonpost.com/entry/more-power-for-catholic-bishops-not-so-fast_us_59526306e4b0326c0a8d0b52,More Power For Catholic Bishops? Not So Fast,RELIGION,"Giving more autonomy to Catholic bishops might make things worse, not better, at least for progressive Catholics.","Celia Wexler, ContributorJournalist, feminist and nonfiction author, celiawexler.com",2017-06-27,"More Power For Catholic Bishops? Not So Fast Giving more autonomy to Catholic bishops might make things worse, not better, at least for progressive Catholics. Celia Wexler, ContributorJournalist, feminist and nonfiction author, celiawexler.com"
https://www.huffingtonpost.comhttp://pubx.co/QrUknR,The Incredible Story Of How America Saved A National Treasure From Extinction,SCIENCE,"There are few creatures in the world as majestic as the bald eagle. That’s part of the reason that, out of all of the animals",,2016-01-12,"The Incredible Story Of How America Saved A National Treasure From Extinction There are few creatures in the world as majestic as the bald eagle. That’s part of the reason that, out of all of the animals "
https://www.huffingtonpost.com/entry/george-h-w-bush-released-from-hospital-after-fall_us_55abe58ee4b065dfe89e982e,George H. W. Bush Released From Hospital After Fall,POLITICS,"KENNEBUNKPORT, Maine (AP) — Former President George H.W. Bush was released from a Maine hospital on Sunday, four days after",,2015-07-19,"George H. W. Bush Released From Hospital After Fall KENNEBUNKPORT, Maine (AP) — Former President George H.W. Bush was released from a Maine hospital on Sunday, four days after "
https://www.huffingtonpost.com/entry/virgin-galactic-reality-tv-show_us_5baebc14e4b014374e2e95e2,"Virgin Galactic, NBC To Launch 'Space Race' Reality TV Show",SCIENCE,"""Virgin Galactic's mission is to democratize space, eventually making commercial space travel affordable and accessible to","LiveScience, LiveScience",2013-10-05,"Virgin Galactic, NBC To Launch 'Space Race' Reality TV Show ""Virgin Galactic's mission is to democratize space, eventually making commercial space travel affordable and accessible to LiveScience, LiveScience"
https://www.huffingtonpost.com/entry/obamacare-repeal-oregon-kate-brown_us_58d52104e4b03692bea4ba01,Obamacare Repeal Would Knock 10 Percent Of This State Off Health Insurance,POLITICS,"""It just creates a nightmare,"" says Oregon Gov. Kate Brown (D).",Jennifer Bendery,2017-03-24,"Obamacare Repeal Would Knock 10 Percent Of This State Off Health Insurance ""It just creates a nightmare,"" says Oregon Gov. Kate Brown (D). Jennifer Bendery"
https://www.huffingtonpost.com/entry/why-do-bad-hurricanes-happen-to-good-people_us_59b2cae5e4b0d0c16bb52c43,Why Do Bad Hurricanes Happen to Good People?,RELIGION,"Why do bad hurricanes and earthquakes happen to good people? And if we believe that G-d rewards good people, why does he","Rabbi Pinchas Allouche, ContributorSpiritual Leader, Congregation Beth Tefillah, Scottsdale, Arizona",2017-09-08,"Why Do Bad Hurricanes Happen to Good People? Why do bad hurricanes and earthquakes happen to good people? And if we believe that G-d rewards good people, why does he Rabbi Pinchas Allouche, ContributorSpiritual Leader, Congregation Beth Tefillah, Scottsdale, Arizona"
https://www.huffingtonpost.com/entry/donald-trump-scandal-polls_us_57fb88cbe4b0b6a43033c766,HUFFPOLLSTER: How Much Will Donald Trump’s Latest Scandal Hurt Him?,POLITICS,It’s too early to tell what effect the lewd recording and the debate will have on the race.,Natalie Jackson and Ariel Edwards-Levy,2016-10-10,HUFFPOLLSTER: How Much Will Donald Trump’s Latest Scandal Hurt Him? It’s too early to tell what effect the lewd recording and the debate will have on the race. Natalie Jackson and Ariel Edwards-Levy
https://www.huffingtonpost.com/entry/reflections-on-justice-af_b_5748592.html,"Reflections on Justice After Ferguson, MO:  When Will Youth of Color Receive the Same Due Process as Officer Darren Wilson?",POLITICS,"It turns out that justice, like so much of what happens in America, has two faces. Michael Brown's shooting -- and the image of his young black body left lying for hours in the summer sun -- has become a symbol of the many forms of unfairness suffered by youth of color across America.","Marsha Levick and Mae C. Quinn, Contributors",2014-09-02,"Reflections on Justice After Ferguson, MO:  When Will Youth of Color Receive the Same Due Process as Officer Darren Wilson? It turns out that justice, like so much of what happens in America, has two faces. Michael Brown's shooting -- and the image of his young black body left lying for hours in the summer sun -- has become a symbol of the many forms of unfairness suffered by youth of color across America. Marsha Levick and Mae C. Quinn, Contributors"
